,Alturas,Arleta,Arvin,Auburn,Bakersfield,Bakersfield Southwest,Barstow,Bell Gardens,Bellflower,Blythe,Brawley,Carmichael,Chico,Chula Vista,Clovis,Coalinga,Compton,Concord,Corte Madera,Costa Mesa,Crescent City,Culver City,Daly City,Davis,Delano,El Cajon,El Centro,El Cerrito,El Monte,Eureka,Fairfield,Fall River Mills,Folsom,Fontana,Fontana Commercial Drive Test Center,Fort Bragg,Fremont,Fresno,Fresno Commercial Drive Test Center,Fresno North,Fullerton,Garberville,Gardena Commercial Drive Test Center,Gilroy,Glendale,Goleta,Grass Valley,Hanford,Hawthorne,Hayward,Hemet,Hollister,Hollywood,Indio,Jackson,King City,Lake Isabella,Lakeport,Lancaster,Lincoln Park,Lodi,Lompoc,Long Beach,Los Angeles,Los Banos,Los Gatos,Madera,Manteca,Mariposa,Mendota,Merced,Modesto,Montebello,Mt Shasta,Napa,Needles,Newhall,Norco,Novato,Oakland,Oceanside,Oroville,Oxnard,Palm Desert,Palm Springs,Pasadena,Paso Robles,Petaluma,Pittsburg,Placerville,Pleasanton,Pomona,Porterville,Poway,Quincy,Rancho Cucamonga,Rancho San Diego Industry Business Center,Red Bluff,Redding,Redlands,Redwood City,Reedley,Ridgecrest,Riverside,Riverside East,Rocklin,Roseville,Sacramento,Sacramento South,Salinas,San Andreas,San Bernardino,San Clemente,San Diego,San Diego Clairemont,San Francisco,San Jose,San Luis Obispo,San Marcos,San Mateo,San Pedro,San Ysidro,Santa Ana,Santa Barbara,Santa Clara,Santa Monica,Santa Paula,Santa Rosa,Santa Teresa,Seaside,Shafter,Simi Valley,Sonora,South Lake Tahoe,Stockton,Susanville,Taft,Temecula,Thousand Oaks,Torrance,Tracy,Truckee,Tulare,Tulelake,Turlock,Twentynine Palms,Ukiah,Vacaville,Vallejo,Van Nuys,Ventura,Victorville,Visalia,Watsonville,Weaverville,West Covina,West Hollywood,West Sacramento Commercial Drive Test Center,Westminster,Whittier,Willows,Winnetka,Woodland,Yreka,Yuba City
Palm Springs,662.8833333333333,123.83333333333331,203.8,478.26666666666665,208.0,206.53333333333333,115.7,111.9,108.23333333333332,113.08333333333331,96.65,460.6833333333333,530.4166666666666,139.26666666666668,312.28333333333336,286.3666666666667,111.03333333333332,432.3333333333333,456.06666666666666,106.53333333333332,797.3,123.5,451.7,458.85,231.6833333333333,135.53333333333333,109.25,443.65,96.38333333333334,697.7666666666667,451.1166666666667,658.1833333333333,465.78333333333336,71.21666666666667,64.01666666666667,616.85,429.0833333333333,300.96666666666664,295.18333333333334,305.55,97.7,638.9,117.5,383.1666666666667,112.36666666666666,206.81666666666663,508.6333333333333,279.5833333333333,122.21666666666668,428.4166666666667,57.833333333333336,378.1166666666667,121.86666666666666,25.78333333333333,456.9166666666667,338.71666666666664,176.93333333333334,560.2333333333333,141.01666666666668,106.85,415.31666666666666,250.11666666666667,113.6,112.76666666666668,344.6,414.9166666666667,320.05,399.5833333333333,378.28333333333336,316.8333333333333,349.68333333333334,383.8833333333333,103.05,640.6833333333333,458.73333333333335,176.96666666666667,133.66666666666666,76.78333333333333,466.4333333333333,434.78333333333336,119.93333333333334,509.01666666666665,171.71666666666667,19.266666666666666,0.0,99.81666666666666,296.81666666666666,476.8833333333333,434.1333333333333,482.8333333333333,414.65,85.06666666666666,257.43333333333334,122.45,578.2833333333333,75.18333333333334,144.06666666666666,559.6166666666667,585.2333333333333,49.71666666666667,433.9166666666667,291.03333333333336,179.31666666666666,64.83333333333333,52.25,467.6833333333333,471.45,448.48333333333335,441.48333333333335,379.81666666666666,444.1,59.56666666666667,114.2,130.8,131.81666666666666,452.6833333333333,413.1833333333333,285.81666666666666,107.43333333333334,440.81666666666666,123.4,146.1,101.15,194.95,421.9666666666666,124.1,168.01666666666668,487.1166666666667,405.7166666666666,398.65,223.6833333333333,138.91666666666666,419.76666666666665,483.48333333333335,403.98333333333335,577.9666666666667,215.78333333333333,81.91666666666667,147.76666666666668,123.01666666666668,399.75,525.5,262.3333333333333,718.7333333333333,376.2,65.76666666666667,542.3666666666667,461.1666666666667,449.9666666666666,126.76666666666668,167.13333333333333,90.15,274.56666666666666,407.28333333333336,633.8,90.85,125.33333333333331,446.4333333333333,105.73333333333332,105.83333333333331,518.85,134.48333333333332,465.4333333333333,672.7,485.05
Pasadena,619.2833333333333,29.78333333333333,109.76666666666668,384.23333333333335,113.96666666666668,112.48333333333332,95.8,36.56666666666667,36.85,201.75,185.31666666666663,366.65,436.3833333333333,133.93333333333334,218.2333333333333,192.31666666666663,39.66666666666666,338.3,362.01666666666665,57.43333333333333,703.2666666666667,38.766666666666666,357.65,364.81666666666666,137.63333333333333,131.18333333333334,197.91666666666663,349.6166666666667,19.866666666666667,603.7333333333333,357.0833333333333,564.1333333333333,371.75,43.95,46.43333333333333,522.8166666666667,335.03333333333336,206.91666666666663,201.15,211.51666666666668,42.53333333333333,544.8666666666667,39.41666666666666,289.1166666666667,18.33333333333333,112.78333333333332,414.6,185.55,40.38333333333333,334.3833333333333,93.43333333333334,284.0833333333333,32.86666666666667,114.46666666666668,362.8666666666667,244.6833333333333,150.36666666666667,466.2,77.65,24.6,321.28333333333336,156.08333333333334,45.083333333333336,27.35,250.56666666666663,320.8666666666667,226.01666666666668,305.53333333333336,284.25,222.8,255.65,289.85,29.85,546.65,364.7,226.26666666666668,39.61666666666667,49.016666666666666,372.4,340.75,97.81666666666666,414.98333333333335,77.68333333333334,107.93333333333334,101.46666666666668,0.0,202.78333333333333,382.85,340.1,388.8,320.6166666666667,35.2,163.38333333333333,120.01666666666668,508.81666666666666,39.93333333333333,139.28333333333333,465.56666666666666,491.2,57.91666666666666,339.8833333333333,197.0,145.81666666666666,57.8,58.333333333333336,373.65,377.4,354.45,347.45,285.78333333333336,350.06666666666666,51.766666666666666,74.23333333333333,123.7,120.8,358.6333333333333,319.1333333333333,191.78333333333333,104.98333333333332,346.78333333333336,45.3,139.58333333333334,50.66666666666666,100.91666666666669,327.93333333333334,39.36666666666667,73.98333333333333,393.0833333333333,311.68333333333334,304.6166666666667,129.63333333333333,44.88333333333333,325.7333333333333,439.9,309.95,534.3666666666667,121.75,79.46666666666667,53.71666666666667,44.91666666666666,305.71666666666664,449.1333333333333,168.3,632.55,282.15,142.78333333333333,448.3333333333333,367.1333333333333,355.93333333333334,32.733333333333334,73.1,70.55,180.51666666666668,313.2333333333333,539.7666666666667,25.216666666666665,37.11666666666667,352.4,47.91666666666666,32.61666666666667,424.8,40.45,371.4,578.6666666666666,391.01666666666665
Paso Robles,503.51666666666665,180.2333333333333,124.6,277.1166666666667,112.25,110.48333333333332,226.81666666666663,214.4833333333333,221.41666666666663,395.3333333333333,378.9,261.55,330.4,318.0,129.66666666666666,80.46666666666667,215.51666666666668,188.65,205.65,240.05,546.9,196.61666666666667,184.1,236.4333333333333,102.76666666666668,315.25,391.5,193.25,213.0,447.3666666666667,207.4333333333333,429.9166666666667,266.65,237.53333333333333,240.01666666666668,366.45,161.48333333333332,118.11666666666666,114.38333333333334,122.63333333333334,229.2333333333333,388.5,213.4,116.1,189.96666666666667,114.6,307.4833333333333,92.03333333333332,208.91666666666663,167.56666666666666,287.01666666666665,122.98333333333332,195.31666666666663,308.03333333333336,257.78333333333336,50.73333333333333,217.25,309.8333333333333,177.63333333333333,202.53333333333333,216.1833333333333,85.4,220.21666666666667,205.28333333333333,145.46666666666667,147.31666666666666,137.21666666666667,200.45,195.45,117.7,166.85,195.05,211.75,412.4166666666667,215.05,357.26666666666665,171.71666666666667,242.58333333333331,216.03333333333333,184.46666666666667,281.8833333333333,309.8833333333333,166.88333333333333,301.51666666666665,295.03333333333336,201.86666666666667,0.0,226.4833333333333,201.9,283.7,169.96666666666667,228.78333333333333,128.75,311.5833333333333,403.7166666666666,233.51666666666668,323.35,331.3333333333333,356.96666666666664,251.4833333333333,166.33333333333334,125.8,212.7,251.36666666666667,251.91666666666663,266.53333333333336,270.28333333333336,249.35,242.35,91.83333333333331,254.16666666666663,245.33333333333331,258.3,307.76666666666665,304.8833333333333,195.56666666666663,145.58333333333334,32.016666666666666,293.95,173.21666666666667,216.63333333333333,323.65,237.1,120.83333333333331,154.38333333333333,197.13333333333333,159.5,236.71666666666667,138.13333333333333,110.68333333333334,94.48333333333332,188.51666666666668,236.9333333333333,353.5833333333333,204.85,449.48333333333335,99.23333333333332,273.05,173.23333333333332,213.76666666666668,194.13333333333333,342.01666666666665,108.15,498.31666666666666,188.9333333333333,328.26666666666665,291.96666666666664,217.4833333333333,206.28333333333333,184.21666666666667,150.15,243.1,111.13333333333334,119.3,405.53333333333336,220.06666666666663,198.4333333333333,243.4333333333333,230.33333333333331,225.4,290.56666666666666,193.28333333333333,241.03333333333333,444.4333333333333,283.2
Petaluma,344.4166666666667,360.9666666666666,305.3333333333333,118.0,292.3,291.21666666666664,407.55,395.2166666666666,402.15,576.05,559.6333333333333,102.28333333333332,171.3,498.73333333333335,221.35,209.63333333333333,396.25,58.13333333333333,30.35,420.78333333333336,327.6666666666667,377.35,61.4,77.33333333333333,276.05,495.98333333333335,572.2333333333333,44.48333333333333,393.73333333333335,228.11666666666667,48.31666666666667,270.8,108.38333333333334,418.26666666666665,420.75,147.21666666666667,76.58333333333333,205.41666666666663,209.11666666666667,212.66666666666663,409.9666666666666,169.25,394.1333333333333,117.96666666666668,370.7,337.85,148.36666666666667,234.8,389.65,67.0,467.75,134.13333333333333,376.05,488.76666666666665,144.68333333333334,186.51666666666668,397.98333333333335,90.6,358.3666666666667,383.26666666666665,111.93333333333334,308.65,400.95,386.01666666666665,147.9,100.01666666666668,189.11666666666667,110.66666666666669,202.28333333333333,185.01666666666668,156.45,126.01666666666668,392.48333333333335,253.31666666666663,37.6,538.0,352.45,423.31666666666666,20.366666666666667,48.9,462.6166666666667,149.5,390.15,482.25,475.76666666666665,382.6,228.8,0.0,68.95,125.43333333333334,73.68333333333334,409.51666666666665,279.1,492.31666666666666,243.33333333333331,414.25,504.0833333333333,172.23333333333332,197.86666666666667,432.2166666666666,81.06666666666666,235.71666666666667,393.4333333333333,432.1,432.65,107.41666666666669,111.18333333333334,92.58333333333331,93.86666666666666,143.0,153.35,426.06666666666666,439.03333333333336,488.5,485.6166666666667,54.5,98.05,255.26666666666668,474.6833333333333,71.23333333333333,397.3666666666667,504.3833333333333,417.8333333333333,344.0833333333333,99.4,377.8666666666667,373.6333333333333,17.483333333333334,102.75,153.31666666666666,275.21666666666664,372.1,179.28333333333333,195.31666666666663,110.25,289.1,289.68333333333334,453.78333333333336,384.35,394.5,96.35,182.9,247.28333333333333,339.2,137.63333333333333,509.0,72.71666666666667,58.38333333333333,40.333333333333336,364.95,373.4,423.8333333333333,246.31666666666663,138.25,246.4333333333333,400.8,379.15,84.31666666666666,411.06666666666666,406.1333333333333,131.46666666666667,375.9666666666666,81.93333333333334,285.31666666666666,124.08333333333331
Pittsburg,333.46666666666664,314.9833333333333,259.3333333333333,105.95,246.31666666666663,245.2333333333333,361.55,349.2333333333333,356.15,530.0666666666667,513.6333333333333,88.41666666666667,158.1,452.73333333333335,173.96666666666667,163.63333333333333,350.25,23.03333333333333,55.28333333333333,374.8,389.8833333333333,331.3666666666667,56.85,66.38333333333334,228.6833333333333,450.0,526.25,41.68333333333333,347.75,290.35,37.38333333333333,259.8666666666667,93.46666666666668,372.26666666666665,374.75,209.4333333333333,63.68333333333333,158.03333333333333,161.73333333333332,165.28333333333333,363.9666666666666,231.4833333333333,348.15,92.58333333333331,324.7,312.46666666666664,136.31666666666666,188.8,343.65,55.46666666666667,421.75,108.76666666666668,330.05,442.78333333333336,98.0,161.13333333333333,351.9833333333333,148.18333333333334,312.3833333333333,337.26666666666665,59.38333333333333,283.28333333333336,354.95,340.01666666666665,101.9,78.05,141.73333333333332,63.28333333333333,154.9,139.03333333333333,109.06666666666666,78.71666666666667,346.4833333333333,242.36666666666667,45.0,492.01666666666665,306.45,377.3333333333333,60.65,37.36666666666667,416.6166666666667,136.7,357.56666666666666,436.25,429.78333333333336,336.6,203.4333333333333,69.63333333333334,0.0,110.51666666666668,42.88333333333333,363.51666666666665,231.71666666666667,446.31666666666666,230.53333333333333,368.26666666666665,458.1,161.28333333333333,186.91666666666663,386.23333333333335,73.41666666666667,188.33333333333331,347.43333333333334,386.1166666666667,386.65,95.36666666666666,99.11666666666666,77.65,73.4,117.61666666666666,100.8,380.0833333333333,393.05,442.5,439.6166666666667,55.96666666666667,72.43333333333334,229.9,428.6833333333333,63.6,351.3666666666667,458.4,371.8333333333333,318.71666666666664,77.45,331.8666666666667,327.65,79.7,77.38333333333334,127.95,229.21666666666667,326.1166666666667,126.36666666666666,180.4,51.96666666666667,276.3,243.7,407.78333333333336,338.35,348.5,43.23333333333333,170.85,199.91666666666663,328.26666666666665,90.25,463.01666666666665,134.95,47.43333333333333,36.23333333333333,318.95,340.3,377.8333333333333,198.9333333333333,116.3,235.4833333333333,354.8,333.1666666666667,73.36666666666666,365.06666666666666,360.15,120.51666666666668,329.96666666666664,70.98333333333333,274.3833333333333,112.73333333333332
Placerville,300.06666666666666,365.73333333333335,308.2,43.75,284.4166666666667,293.78333333333336,404.26666666666665,399.98333333333335,406.9,580.8166666666667,564.3833333333333,42.16666666666666,129.0,503.48333333333335,205.1833333333333,214.38333333333333,401.0,102.88333333333334,122.35,425.55,431.48333333333335,382.1166666666667,131.71666666666667,56.88333333333333,259.9,500.75,577.0,109.43333333333334,398.5,334.75,81.11666666666666,256.75,26.33333333333333,423.01666666666665,425.5,253.83333333333331,143.81666666666666,189.25,192.95,196.5,414.7166666666666,275.8833333333333,398.9,173.9,375.45,391.51666666666665,73.05,227.1833333333333,394.4,134.23333333333332,472.5,182.13333333333333,380.8,493.53333333333336,46.65,242.4333333333333,384.7,167.16666666666666,363.1333333333333,388.01666666666665,71.95,362.31666666666666,405.7,390.76666666666665,152.65,159.36666666666667,172.95,96.01666666666668,172.31666666666666,189.78333333333333,140.28333333333333,109.93333333333334,397.23333333333335,239.26666666666668,92.66666666666669,534.7166666666667,357.2,428.0833333333333,116.2,116.13333333333334,467.3666666666667,107.6,408.31666666666666,487.0,480.53333333333336,387.35,282.15,125.16666666666669,112.08333333333331,0.0,124.2,414.26666666666665,262.95,497.06666666666666,183.83333333333331,419.0,508.85,158.18333333333334,183.81666666666663,436.98333333333335,148.28333333333333,219.55,380.4666666666666,436.8666666666667,437.4,48.75,51.93333333333333,40.93333333333333,45.56666666666667,198.9333333333333,66.91666666666667,430.8333333333333,443.8,493.25,490.3666666666667,130.81666666666666,153.73333333333332,308.95,479.4333333333333,138.46666666666667,402.1166666666667,509.15,422.5833333333333,397.76666666666665,158.75,382.6166666666667,378.4,135.25,158.68333333333334,209.25,280.4166666666667,376.8666666666667,107.7,74.08333333333333,85.31666666666666,215.15,294.45,458.53333333333336,389.1,399.25,103.55,107.35,231.13333333333333,325.1666666666667,121.48333333333332,505.7166666666666,190.5,71.1,94.38333333333334,369.7,391.05,420.55,230.16666666666663,197.61666666666667,232.38333333333333,405.55,383.9166666666667,44.45,415.81666666666666,410.9,117.41666666666669,380.7166666666666,64.01666666666667,271.28333333333336,83.63333333333334
Pleasanton,342.8666666666667,296.71666666666664,241.08333333333331,116.45,228.06666666666663,226.96666666666667,343.3,330.9833333333333,337.9,511.81666666666666,495.3833333333333,100.73333333333332,169.75,434.48333333333335,157.1,145.38333333333333,332.0,28.0,52.48333333333333,356.53333333333336,393.73333333333335,313.1166666666667,50.0,75.78333333333333,211.81666666666663,431.75,507.98333333333335,40.083333333333336,329.5,294.2,46.78333333333333,269.25,106.83333333333331,354.01666666666665,356.5,213.28333333333333,30.183333333333334,141.16666666666666,144.86666666666667,148.41666666666666,345.71666666666664,235.33333333333331,329.9,59.1,306.45,278.9833333333333,146.83333333333334,170.55,325.4,24.85,403.5,75.26666666666667,311.8,424.51666666666665,103.75,127.63333333333334,333.7333333333333,156.66666666666666,294.1333333333333,319.01666666666665,62.16666666666666,249.78333333333333,336.7,321.76666666666665,83.65,44.56666666666667,124.86666666666666,46.43333333333333,138.05,120.78333333333332,92.2,61.78333333333333,328.2333333333333,251.76666666666668,54.4,473.76666666666665,288.2,359.0833333333333,62.85,31.216666666666665,398.3666666666667,147.95,331.26666666666665,418.0,411.53333333333336,318.35,169.93333333333334,73.31666666666666,41.23333333333333,123.88333333333334,0.0,345.26666666666665,214.86666666666667,428.06666666666666,241.78333333333333,350.0,439.85,170.68333333333334,196.31666666666663,367.98333333333335,43.63333333333333,171.46666666666667,329.18333333333334,367.8666666666667,368.4,105.86666666666666,109.63333333333334,91.03333333333332,88.33333333333333,84.13333333333334,100.15,361.8333333333333,374.8,424.25,421.3666666666667,49.1,38.93333333333333,196.4,410.4333333333333,40.65,333.1166666666667,440.1333333333333,353.5833333333333,285.21666666666664,43.95,313.6166666666667,309.4,83.55,43.88333333333333,94.45,210.96666666666667,307.8666666666667,115.05,193.76666666666668,50.833333333333336,287.55,225.45,389.53333333333336,320.1,330.25,32.1,181.35,183.05,337.6666666666667,73.4,444.76666666666665,138.8,56.833333333333336,45.63333333333333,300.7,314.53333333333336,359.5833333333333,182.06666666666663,82.81666666666666,244.88333333333333,336.55,314.9166666666667,82.76666666666667,346.81666666666666,341.8833333333333,129.91666666666666,311.71666666666664,80.38333333333334,283.78333333333336,122.55
Pomona,630.9666666666667,55.16666666666666,135.15,409.6166666666667,139.35,137.86666666666667,83.48333333333333,43.35,41.2,182.33333333333331,165.9,392.03333333333336,461.76666666666665,115.51666666666668,243.61666666666667,217.7,44.0,363.6833333333333,387.4,44.18333333333333,728.65,54.55,383.03333333333336,390.2,163.01666666666668,111.78333333333332,178.51666666666668,375.0,28.016666666666666,629.1166666666667,382.4666666666666,589.5166666666667,397.1333333333333,30.7,28.016666666666666,548.2,360.4166666666667,232.3,226.53333333333333,236.9,30.683333333333334,570.25,50.46666666666667,314.5,43.71666666666667,138.16666666666666,439.98333333333335,210.9333333333333,53.65,359.76666666666665,71.83333333333333,309.46666666666664,53.48333333333333,95.05,388.25,270.06666666666666,145.01666666666668,491.5833333333333,103.03333333333332,38.46666666666667,346.6666666666667,181.46666666666667,47.06666666666667,43.81666666666667,275.95,346.25,251.4,330.93333333333334,309.6333333333333,248.1833333333333,281.03333333333336,315.2333333333333,34.1,572.0333333333333,390.0833333333333,213.9333333333333,65.0,27.416666666666668,397.78333333333336,366.1333333333333,79.95,440.3666666666667,103.06666666666666,88.51666666666667,82.05,31.166666666666668,228.16666666666663,408.23333333333335,365.48333333333335,414.1833333333333,346.0,0.0,188.78333333333333,98.7,534.2,24.266666666666666,120.31666666666666,490.95,516.5833333333334,39.5,365.26666666666665,222.38333333333333,147.4,36.2,36.75,399.03333333333336,402.78333333333336,379.8333333333333,372.8333333333333,311.1666666666667,375.45,39.65,56.38333333333333,107.05,102.95,384.01666666666665,344.51666666666665,217.16666666666663,83.68333333333334,372.1666666666667,56.36666666666667,122.33333333333331,34.9,126.3,353.31666666666666,55.15,99.36666666666666,418.4666666666666,337.06666666666666,330.0,155.01666666666668,70.26666666666667,351.1166666666667,451.56666666666666,335.3333333333333,546.0333333333333,147.13333333333333,58.16666666666666,79.1,55.98333333333333,331.1,474.51666666666665,193.6833333333333,657.9333333333333,307.55,123.36666666666666,473.7166666666666,392.51666666666665,381.31666666666666,58.11666666666667,98.48333333333332,58.23333333333333,205.9,338.6166666666667,565.15,22.466666666666665,56.95,377.78333333333336,39.2,37.28333333333333,450.1833333333333,65.83333333333333,396.78333333333336,604.05,416.4
Porterville,513.4666666666667,141.91666666666666,79.15,255.85,55.36666666666667,64.73333333333333,175.21666666666667,176.18333333333334,183.1,357.01666666666665,340.5833333333333,238.81666666666663,313.9,279.68333333333334,88.03333333333333,99.5,177.2,231.8,255.53333333333333,201.7333333333333,596.7666666666667,158.31666666666666,253.03333333333333,241.78333333333333,38.06666666666667,276.95,353.18333333333334,243.11666666666667,174.68333333333334,497.23333333333335,249.6833333333333,441.6666666666667,244.35,199.21666666666667,201.7,416.31666666666666,236.78333333333333,76.71666666666667,70.93333333333334,81.3,190.91666666666663,438.3666666666667,175.1,190.86666666666667,151.65,205.33333333333331,286.2333333333333,55.333333333333336,170.6,227.88333333333333,248.7,185.83333333333331,157.0,269.71666666666664,235.55,165.6,165.65,352.0833333333333,139.33333333333334,164.21666666666667,193.45,208.2333333333333,181.9,166.96666666666667,141.41666666666666,222.61666666666667,95.81666666666666,178.46666666666667,154.03333333333333,113.23333333333332,125.43333333333334,159.63333333333333,173.43333333333334,424.1833333333333,258.2,305.68333333333334,133.4,204.28333333333333,265.9,234.25,243.56666666666663,292.5,184.51666666666668,263.2,256.7333333333333,163.55,128.06666666666666,276.35,231.41666666666663,261.4,214.11666666666667,190.46666666666667,0.0,273.26666666666665,386.3333333333333,195.2,285.05,343.1,368.73333333333335,213.1833333333333,241.63333333333333,66.78333333333333,161.1,213.06666666666663,213.6,245.26666666666668,249.03333333333333,226.61666666666667,219.61666666666667,206.7,219.85,207.03333333333333,220.0,269.45,266.56666666666666,252.15,220.88333333333333,154.85,255.63333333333333,243.6833333333333,178.31666666666666,285.3333333333333,198.78333333333333,193.4833333333333,229.6833333333333,158.81666666666666,154.6,286.5833333333333,213.4333333333333,223.65,58.583333333333336,153.06666666666666,195.51666666666668,331.28333333333336,187.81666666666663,428.55,96.53333333333332,234.7333333333333,165.3,175.45,187.3,320.75,37.083333333333336,510.06666666666666,151.95,276.68333333333334,341.8333333333333,254.3,249.4333333333333,145.9,167.25,191.5,37.8,215.25,417.3,181.75,160.11666666666667,229.36666666666667,192.01666666666668,187.08333333333331,302.3333333333333,156.91666666666666,248.91666666666663,456.1833333333333,268.55
Poway,698.9,141.4,219.25,493.7166666666666,223.45,221.9833333333333,151.41666666666666,109.98333333333332,102.1,209.2333333333333,125.15,476.15,545.8666666666667,35.13333333333333,327.7333333333333,301.81666666666666,102.45,447.78333333333336,471.51666666666665,83.6,812.7666666666667,118.35,467.15,474.31666666666666,247.13333333333333,28.28333333333333,110.38333333333334,459.1,114.6,713.2166666666667,466.56666666666666,673.6333333333333,481.23333333333335,98.65,96.26666666666668,632.3,444.53333333333336,316.4166666666667,310.6333333333333,321.01666666666665,96.15,654.35,107.81666666666666,398.6166666666667,131.11666666666667,216.53333333333333,524.1,295.03333333333336,114.38333333333334,443.8833333333333,77.08333333333333,393.56666666666666,133.2,134.73333333333332,472.3666666666667,354.1666666666667,212.95,575.7,177.03333333333333,119.55,430.76666666666665,259.8333333333333,95.86666666666666,116.43333333333334,360.05,430.3666666666667,335.51666666666665,415.03333333333336,393.75,332.28333333333336,365.1333333333333,399.35,113.16666666666669,656.15,474.2,281.8833333333333,149.11666666666667,82.28333333333333,481.8833333333333,450.25,33.28333333333333,524.4666666666667,181.4333333333333,128.2,121.73333333333332,117.76666666666668,312.28333333333336,492.35,449.5833333333333,498.28333333333336,430.1,98.58333333333331,272.8833333333333,0.0,614.3,97.31666666666666,39.266666666666666,575.0666666666667,600.6833333333333,96.36666666666666,449.3666666666667,306.4833333333333,215.33333333333331,88.71666666666667,73.71666666666667,483.15,486.9,463.9333333333333,456.9333333333333,395.26666666666665,459.56666666666666,97.76666666666668,60.583333333333336,26.683333333333334,27.7,468.1333333333333,428.6333333333333,295.53333333333336,22.05,456.26666666666665,107.91666666666669,41.96666666666667,84.6,204.66666666666663,437.4333333333333,123.96666666666668,183.4833333333333,502.5833333333333,421.1833333333333,414.1166666666667,239.13333333333333,152.46666666666667,435.23333333333335,519.5166666666667,419.45,613.9833333333333,231.2333333333333,45.78333333333333,157.46666666666667,109.93333333333334,415.2,558.6333333333333,277.8,742.0333333333333,391.65,163.05,557.8166666666667,476.6333333333333,465.4166666666667,135.98333333333332,176.85,126.16666666666669,290.01666666666665,422.73333333333335,649.2666666666667,109.06666666666666,136.66666666666666,461.8833333333333,90.63333333333334,105.41666666666669,534.3,144.2,480.8833333333333,688.15,500.51666666666665
Quincy,192.2333333333333,485.7,430.05,144.76666666666668,409.35,415.95,484.0833333333333,519.95,526.8833333333333,683.3666666666667,666.9333333333333,173.48333333333332,107.06666666666666,623.45,330.1166666666667,334.35,520.9833333333333,221.08333333333331,240.55,545.5166666666667,399.45,502.0833333333333,249.9333333333333,175.08333333333334,384.8333333333333,620.7166666666667,679.55,227.65,518.4666666666667,325.93333333333334,199.31666666666663,145.16666666666666,171.85,535.8666666666667,541.25,311.6333333333333,262.01666666666665,314.18333333333334,317.8833333333333,321.43333333333334,534.7,333.68333333333334,518.8666666666667,292.1,495.4166666666667,511.48333333333335,136.38333333333333,352.1333333333333,514.3833333333333,252.4333333333333,578.3,302.1166666666667,500.76666666666665,596.0833333333334,221.15,360.65,416.78333333333336,224.96666666666667,478.53333333333336,508.0,196.88333333333333,482.3,525.6833333333333,510.73333333333335,272.6166666666667,277.56666666666666,297.8833333333333,220.95,311.06666666666666,309.75,265.21666666666664,234.86666666666667,517.2,190.03333333333333,210.88333333333333,586.5333333333333,477.1666666666667,543.9666666666667,234.4,234.35,587.3333333333334,97.25,528.3,589.55,583.0833333333334,507.31666666666666,402.1333333333333,243.38333333333333,232.06666666666663,182.03333333333333,242.4,534.25,387.8833333333333,616.65,0.0,538.9833333333333,628.8166666666667,130.33333333333334,156.48333333333332,539.7333333333333,266.5,344.5,412.55,545.7666666666667,546.4,154.41666666666666,159.8,169.2,170.5,317.1333333333333,233.5,533.25,563.7666666666667,613.2166666666667,610.3333333333334,249.03333333333333,271.95,428.9166666666667,599.4166666666666,256.6666666666667,522.1,629.1166666666667,542.5666666666667,517.7333333333333,276.96666666666664,502.6,498.3666666666667,253.45,276.9,327.46666666666664,399.9333333333333,496.8333333333333,274.3,143.68333333333334,207.03333333333333,88.96666666666667,414.4166666666667,576.1166666666667,509.06666666666666,519.2333333333333,223.51666666666668,79.5,356.06666666666666,227.85,246.41666666666663,585.5333333333333,249.7333333333333,189.31666666666663,212.6,489.6666666666667,511.03333333333336,498.95,355.1,315.81666666666666,204.03333333333333,525.5166666666667,503.8833333333333,163.61666666666667,535.7833333333333,530.8666666666667,138.58333333333334,500.6833333333333,170.16666666666666,222.05,128.15
